text_id,hidden_index,encoder_layer,head_type,pooling,class_0_logit,class_1_logit,class_0_prob,class_1_prob,logit_margin_1_minus_0,max_probability,entropy,model_hash
t3,3,2,normalized_layer_heads,masked_mean,0.36059752106666565,-0.44796857237815857,0.6918038725852966,0.30819612741470337,-0.8085660934448242,0.6918038725852966,0.6176496744155884,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,4,3,normalized_layer_heads,masked_mean,0.6129704117774963,-0.5229997634887695,0.7569389343261719,0.24306100606918335,-1.135970115661621,0.7569389343261719,0.5545827150344849,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,5,4,normalized_layer_heads,masked_mean,0.38979771733283997,-0.7581437230110168,0.7591347098350525,0.24086527526378632,-1.1479414701461792,0.7591347098350525,0.5520752668380737,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,6,5,normalized_layer_heads,masked_mean,0.36834049224853516,-0.44596946239471436,0.693027138710022,0.30697283148765564,-0.8143099546432495,0.693027138710022,0.6166571378707886,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,7,6,normalized_layer_heads,masked_mean,0.49072209000587463,-0.10314729809761047,0.6442524790763855,0.3557475507259369,-0.5938693881034851,0.6442524790763855,0.6509321331977844,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,8,7,normalized_layer_heads,masked_mean,0.715831995010376,0.06566710770130157,0.6570475697517395,0.3429523706436157,-0.6501649022102356,0.6570475697517395,0.6429743766784668,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,9,8,normalized_layer_heads,masked_mean,0.49077627062797546,0.0971585065126419,0.5971533060073853,0.40284669399261475,-0.39361774921417236,0.5971533060073853,0.6741490364074707,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,10,9,normalized_layer_heads,masked_mean,0.48745423555374146,0.0838424488902092,0.5995550751686096,0.4004448652267456,-0.40361177921295166,0.5995550751686096,0.6731916666030884,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,11,10,normalized_layer_heads,masked_mean,0.13380660116672516,-0.024589570239186287,0.5395164489746094,0.46048352122306824,-0.1583961695432663,0.5395164489746094,0.6900207996368408,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,12,11,normalized_layer_heads,masked_mean,-0.3561673164367676,-0.26932039856910706,0.47830191254615784,0.5216981172561646,0.08684691786766052,0.5216981172561646,0.6922052502632141,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,1,0,normalized_layer_heads,masked_mean,0.6260815262794495,-0.04954423010349274,0.6627616882324219,0.33723828196525574,-0.675625741481781,0.6627616882324219,0.6391866207122803,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,2,1,normalized_layer_heads,masked_mean,0.20672740042209625,0.06946888566017151,0.5342608690261841,0.4657391607761383,-0.13725851476192474,0.5342608690261841,0.6907976865768433,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,3,2,normalized_layer_heads,masked_mean,0.207241490483284,0.23638656735420227,0.4927142858505249,0.5072857737541199,0.029145076870918274,0.5072857737541199,0.6930409669876099,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,4,3,normalized_layer_heads,masked_mean,0.08803675323724747,0.1838613748550415,0.4760621190071106,0.5239378213882446,0.09582462161779404,0.5239378213882446,0.6920007467269897,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,5,4,normalized_layer_heads,masked_mean,0.04798788204789162,0.04419814795255661,0.5009474158287048,0.4990525543689728,-0.0037897340953350067,0.5009474158287048,0.6931453943252563,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,6,5,normalized_layer_heads,masked_mean,0.1529836505651474,0.20515881478786469,0.48695918917655945,0.5130408406257629,0.052175164222717285,0.5130408406257629,0.6928070187568665,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,7,6,normalized_layer_heads,masked_mean,0.33185628056526184,0.25798073410987854,0.5184605121612549,0.4815395474433899,-0.0738755464553833,0.5184605121612549,0.6924654245376587,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,8,7,normalized_layer_heads,masked_mean,0.572665274143219,0.37709739804267883,0.5487367510795593,0.45126330852508545,-0.19556787610054016,0.5487367510795593,0.6883890628814697,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,9,8,normalized_layer_heads,masked_mean,0.6747691035270691,0.22385214269161224,0.6108572483062744,0.389142781496048,-0.45091694593429565,0.6108572483062744,0.668363094329834,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,10,9,normalized_layer_heads,masked_mean,0.7782173156738281,0.04292509704828262,0.6759655475616455,0.3240344822406769,-0.7352921962738037,0.6759655475616455,0.6298731565475464,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,11,10,normalized_layer_heads,masked_mean,0.4024699628353119,-0.456095814704895,0.7023608684539795,0.29763904213905334,-0.8585658073425293,0.7023608684539795,0.6088505983352661,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,12,11,normalized_layer_heads,masked_mean,-0.2259819209575653,-1.224017858505249,0.7306722402572632,0.2693277597427368,-0.9980359077453613,0.7306722402572632,0.5825890302658081,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,12,11,original_final_head,masked_mean,-0.10914791375398636,0.005074514076113701,0.47147536277770996,0.5285245776176453,0.11422242969274521,0.5285245776176453,0.691519021987915,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,12,11,original_final_head,masked_mean,-0.05022401362657547,-0.5876928567886353,0.6312233805656433,0.3687765896320343,-0.5374688506126404,0.6312233805656433,0.6583013534545898,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,12,11,original_final_head,masked_mean,-0.4991966784000397,-0.5233717560768127,0.5060434937477112,0.4939565360546112,-0.02417507767677307,0.5060434937477112,0.693074107170105,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,12,11,original_final_head,masked_mean,-0.2082100212574005,-0.1462714970111847,0.4845203161239624,0.5154796838760376,0.06193852424621582,0.5154796838760376,0.6926678419113159,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,12,11,original_final_head,masked_mean,-0.1280611902475357,-0.6679143905639648,0.6317782998085022,0.3682217299938202,-0.5398532152175903,0.6317782998085022,0.6580024361610413,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
